,publisher_name,publisher_id
8022,Association for Asian Studies,8022
8023,Univ of Hawaii Pr,8023
8024,Polity Press,8024
8025,Leviathan Press,8025
8026,One Shot Holdings,8026
8027,National Liberty Press,8027
8028,Portable Publishing,8028
8029,Open City Books,8029
8030,"Bloomsbury Pub Ltd, London",8030
8031,Developmental Research and Programs,8031
8032,Rosmen,8032
8033,World of Darkness,8033
8034,Cima,8034
8035,William S. Konecky Associates,8035
8036,AK Audio,8036
8037,MCA Home Video,8037
8038,Harper's Magazine Press,8038
8039,Barbour Publishing &amp; Humble Creek,8039
8040,Creepy Little Productions,8040
8041,Somerville House,8041
8042,Lilliput Press,8042
8043,Augsburg,8043
8044,Far West Pub,8044
8045,Fortuna Press,8045
8046,Markus Wiener Pub,8046
8047,Finney Company,8047
8048,Guest Cottage Inc.,8048
8049,Earthscan Publications,8049
8050,Lifetime Creations,8050
8051,Heart Publishing,8051
8052,Fasa,8052
8053,Berrett-Koehler Pub/Kumarian Press,8053
8054,Martin Maasai Llc,8054
8055,PWS Pub. Co.,8055
8056,AFG (Al Anon Family Group),8056
8057,Epica Task Force,8057
8058,Living the Good News,8058
8059,10/18,8059
8060,Lecole Des Loisirs French,8060
8061,Pocahontas Press,8061
8062,Cheyne,8062
8063,Brookes Publishing Company,8063
8064,Baobab Books,8064
8065,Antique Collectors' Club,8065
8066,Crime Club,8066
8067,Macdonald,8067
8068,TFG Press,8068
8069,Imprensa Nacional Casa da Moeda,8069
8070,C. Hurst &amp; Co (Publishers) Ltd,8070
8071,Awaken Publications,8071
8072,Amp-Verlag,8072
8073,Silver Dagger Mysteries,8073
8074,Centerpunch Press,8074
8075,Crossroad/Carlisle,8075
8076,Girl Scouts of USA,8076
8077,Manatee Books,8077
8078,Mojo Press,8078
8079,The Holy Spirit Association,8079
8080,H S a Publications,8080
8081,HSA UWC,8081
8082,Domhan Books,8082
8083,Promotional Reprineted Ltd,8083
8084,Buchet - Chastel,8084
8085,Victor Kamkin,8085
8086,Clo Iar-Chonnachta,8086
8087,Martello Books,8087
8088,Arani,8088
8089,Pendragon Verlag,8089
8090,Wittig,8090
8091,Tilsner,8091
8092,Seren Books,8092
8093,Picus,8093
8094,NASW Press,8094
8095,Alexandria Publishing,8095
8096,Truman Talley Books,8096
8097,Ram Pubns &amp; Dist,8097
8098,VGM Career Books,8098
8099,World Publications Inc Remaind,8099
8100,"Reiman Media Group, Inc.",8100
8101,Imagenes Press,8101
8102,Oakbrook Publishing House,8102
8103,Book Pub Co,8103
8104,American Cooking Guild,8104
8105,"Palatino, Inc.",8105
8106,Gourmania Inc.,8106
8107,Callawind Pubns Inc,8107
8108,Fourth Lloyd Productions,8108
8109,Ã?ditions Michalon,8109
8110,Riemann Verlag,8110
8111,Timeless Books,8111
8112,Lexikos Pub,8112
8113,Sagaponack Books,8113
8114,Byron Preiss Multimedia Books,8114
8115,Cappelen,8115
8116,SchÃ¼ren,8116
8117,Brandes &amp; Apsel,8117
8118,Wiindmill Press Publishing House,8118
8119,Stars Edge Intl,8119
8120,Zumaya Publications,8120
8121,SLG Publishing,8121
8122,MacKenzie Curtis,8122
8123,Westwood Publishing Company,8123
8124,Wigmore Publications,8124
8125,Second Opinion Publishing,8125
8126,Viz,8126
8127,Nolo Press,8127
8128,Science Research Associates,8128
8129,Phanes Press,8129
8130,Dromedary Press,8130
8131,Living Flame Press,8131
8132,Defenders Publications,8132
8133,Quality Paperbacks,8133
8134,Himalayan Institute Press,8134
8135,The Coriolis Group,8135
8136,Group Pub Inc,8136
8137,Somerset Road Press,8137
8138,Modern Pub. Group,8138
8139,"Grupo Editorial Lumen, S.A.",8139
8140,B Ediciones,8140
8141,GPS Adventure Books,8141
8142,Rockland Press,8142
8143,Parker Publishing Company,8143
8144,Vernacular Press,8144
8145,Chariot Books,8145
8146,Random House of Canada Ltd,8146
8147,Hardwood Pr,8147
8148,Moon Water Productions,8148
8149,Williams &amp; Wilkins,8149
8150,Crossings,8150
8151,Lifeway Christian Resources,8151
8152,Family Health Publications,8152
8153,Editorial Plaza Mayor,8153
8154,Cleveland State University Poetry Center,8154
8155,Oberlin College Press,8155
8156,Games Workshop Ltd,8156
8157,Palladium Books Inc,8157
8158,Palladium Books,8158
8159,DK Publishing / QPB edition,8159
8160,Amer Red Cross,8160
8161,Harry Ransom Humanities Research Center,8161
8162,Morningstar Publications (NC),8162
8163,Book-of-the-Month Club,8163
8164,Bates-Swope Enterprises,8164
8165,Willow Creek Resources,8165
8166,Fatbrain.Com Distribution,8166
8167,McGraw-Hill Academic Computing,8167
8168,American Library Association,8168
8169,EMC/Paradigm Publishing,8169
8170,S E E Pub,8170
8171,Emerald Wave,8171
8172,Elm Hill Books,8172
8173,"In-Sight Books, Incorporated",8173
8174,James Clarke &amp; Co Ltd,8174
8175,New York Graphic Society,8175
8176,State Univ of New York Pr,8176
8177,Allcat Pr,8177
8178,Advance Pub Llc,8178
8179,Abdo Pub Co (E),8179
8180,Better Books Co,8180
8181,Funk &amp; Wagnalls Co,8181
8182,Western Publishing,8182
8183,D.C. Cook Pub. Co,8183
8184,Instructional Fair,8184
8185,Pilgrim Press/United Church Press,8185
8186,Group Publishing,8186
8187,Vision House Publishers,8187
8188,Natl Assn of the Deaf,8188
8189,Chesapeake Moon Publishers,8189
8190,Neal-Schuman Publishers,8190
8191,National Security Center,8191
8192,Wilderness Pr,8192
8193,Richard Drew Publishing,8193
8194,Silhouette Publishers,8194
8195,J. Curley,8195
8196,Backside Press,8196
8197,William B. Eerdmans Pub. Co,8197
8198,Loyola Pr,8198
8199,Popular Press,8199
8200,Missouri Archaeological Society,8200
8201,Lake View Press,8201
8202,Putnams G P Sons,8202
8203,delacorte press,8203
8204,Homestead Publishing,8204
8205,"Little, Brown and Co.",8205
8206,A &amp; W Visual Library,8206
8207,Bathroom Readers Pr,8207
8208,Alan C. Hood &amp; Company,8208
8209,Horizon Publishers &amp; Distributors,8209
8210,Mayo Clinic,8210
8211,Theosophical Pub. House,8211
8212,Bad Dog Press,8212
8213,Published by Simon &amp; Schuster in association with WGBH Boston,8213
8214,Tough Dove Books,8214
8215,Energetics,8215
8216,Aguabonita Books,8216
8217,Hale Mary Press,8217
8218,Gertrude Schaefer-Simmern Trust,8218
8219,Quest,8219
8220,Baobab,8220
8221,L.A. Theatre Works,8221
8222,Lansdowne Pr,8222
8223,Encore,8223
8224,"Crown Publishers, Inc",8224
8225,Inprint Publishing,8225
8226,Europa-Lehrmittel,8226
8227,GaÃ?Â¯a,8227
8228,Cherche Midi Ã©diteur,8228
8229,P. J. Oswald,8229
8230,Fluide glacial-Audie,8230
8231,Winston Pub,8231
8232,Novel Approach Pubns Llc,8232
8233,Riplah Publishing,8233
8234,New York Academy of Sciences,8234
8235,"Macmillan, Pan Macmillan Australia",8235
8236,Simon &amp; Schuster (Paper),8236
8237,"Grossman Publishers, Incorporated",8237
8238,"Synergy International of the Americas, Ltd",8238
8239,MacLean-Hunter,8239
8240,Leisure In Print Publications,8240
8241,"Little, Brown &amp; Company",8241
8242,Woman's Press,8242
8243,Texere Publishing Ltd.,8243
8244,Rosebud Books,8244
8245,HarperCollins Business,8245
8246,Cicerone Press,8246
8247,Open University Worldwide,8247
8248,Blackwater Pr,8248
8249,Capstone Publishing Ltd,8249
8250,Parragon Book Service Ltd,8250
8251,"Image Bank, the",8251
8252,Beta Books,8252
8253,Helmer,8253
8254,Hermann Luchterhand Verlag GmbH,8254
8255,Droemer,8255
8256,Rodale Press Inc.,8256
8257,Naumann &amp; GÃ?Â¶bel,8257
8258,SuperNOWA,8258
8259,Reaktion Books,8259
8260,Holmes Pub Group Llc,8260
8261,Survey,8261
8262,RAC,8262
8263,Images Booksellers and Distributors,8263
8264,Chalksoft,8264
8265,Dryad Pr,8265
8266,Heritage House Group Ltd,8266
8267,Morpheus International,8267
8268,H.M. Stationery Off,8268
8269,British Archaeological Reports,8269
8270,Dent,8270
8271,Aporia Press,8271
8272,Necronomicon Pr,8272
8273,Necronomicon Press,8273
8274,Hippocampus Press,8274
8275,Malibu Comics Entertainment,8275
8276,Malice Aforethought Press,8276
8277,Blandford,8277
8278,Sourcebook Project,8278
8279,Paper Tiger,8279
8280,Cherry Lane Music,8280
8281,Peerage,8281
8282,D.S.Brewer,8282
8283,Duckworth,8283
8284,K. Cathie,8284
8285,Anglo-Saxon Books,8285
8286,Llanerch,8286
8287,Engineers of the Imagination,8287
8288,Paladin Grafton Books,8288
8289,Chris Howkins,8289
8290,John Nickalls Publications,8290
8291,Siena Publishers Association,8291
8292,Studio Limited,8292
8293,Karen Platt,8293
8294,Foulsham &amp; Co Ltd,8294
8295,Armitage House,8295
8296,Aldus Books : distributed by Jupiter Books,8296
8297,Shaw &amp; Sons,8297
8298,Macdonald and Jane's,8298
8299,Paladin Press,8299
8300,L. King,8300
8301,BHB International,8301
8302,Studio Editions Ltd,8302
8303,Compendium,8303
8304,Paul Watkins Publishing,8304
8305,"Corporation of Sheffield; Wakefield, EP Publishing Ltd",8305
8306,OCLC,8306
8307,A &amp; B Book Dist Inc,8307
8308,Planetesimal Publishing Ltd,8308
8309,Burnett Books,8309
8310,Menard Press,8310
8311,Pergamon,8311
8312,Desert Pubns,8312
8313,Ash &amp; Grant,8313
8314,Umi Research Pr,8314
8315,William Blackwood,8315
8316,Bellevue Books,8316
8317,Bell,8317
8318,Forest Press,8318
8319,Distributed by Crown Publishers,8319
8320,Carlton Books Ltd,8320
8321,Ordnance Survey,8321
8322,W &amp; R Chambers,8322
8323,Birlinn Publishers,8323
8324,Johnston and Bacon,8324
8325,Chelsea House : distributed by Scribner Book Companies,8325
8326,British Fantasy Society,8326
8327,Chambers,8327
8328,Friends of Box Hill Association,8328
8329,I.P.A.C.S.,8329
8330,Wizards Attic,8330
8331,Pagan Pub,8331
8332,Morrigan Publications,8332
8333,James A. Rock &amp; Company Publishers,8333
8334,Barker,8334
8335,Last Gasp of San Francisco,8335
8336,III Pub,8336
8337,Pennsylvania State University Press,8337
8338,Connections Book Publishing,8338
8339,Gothic Image Publications,8339
8340,Zambezi Publishing,8340
8341,Science Fiction Distributors,8341
8342,W Paul Ganley Pub,8342
8343,Arkham House Pub,8343
8344,Axolotl Pr,8344
8345,Borgo Pr,8345
8346,Donald M. Grant Publishers,8346
8347,Checker Book Publishing Group,8347
8348,Sattre Pr,8348
8349,W.P. Ganley,8349
8350,Doubleday Publishing,8350
8351,Gargoyle Press,8351
8352,Element,8352
8353,"Squadron/Signal Publications, Inc.",8353
8354,Merehurst,8354
8355,Double B. Publications,8355
8356,Wolf Publishing Company (OR),8356
8357,Marshall Editions,8357
8358,Catesco Press,8358
8359,Pen Dec Pr,8359
8360,Vivisphere Publishing,8360
8361,Virtual Pub Group Inc,8361
8362,distributed in the U.S. by Lippincott,8362
8363,Gabriel Resources,8363
8364,Hallmark Editions,8364
8365,Rodale Press/Book Division,8365
8366,J. &amp; L. Lee Company,8366
8367,R. D. Irwin,8367
8368,Concordia Pub House (J),8368
8369,Dinnerman Books,8369
8370,Parker Brothers,8370
8371,Johannesen Printing &amp; Publishing,8371
8372,Derrydale Press,8372
8373,Lifejourney Books,8373
8374,McCracken Press,8374
8375,Eerdmans,8375
8376,American Heart Association,8376
8377,Martin House Publications (MN),8377
8378,Parker Bros.,8378
8379,21st Century,8379
8380,Anthroposophic Press,8380
8381,Newsletter Systems,8381
8382,Antioch Pub. Co,8382
8383,Ernst Klett Verlag GmbH,8383
8384,Performink Inc.,8384
8385,Consumers Union,8385
8386,Random House (T),8386
8387,Prescott Pr,8387
8388,Silver Run Publications,8388
8389,Simon Publications,8389
8390,B A K Books,8390
8391,Top Shelf Production,8391
8392,Northern Lights Pub,8392
8393,Lone Eagle Publishing Company,8393
8394,Guinness Publishing,8394
8395,League,8395
8396,Harry N. Abrams,8396
8397,Brandywine Pr,8397
8398,Scholastic INC.,8398
8399,Julian Messner,8399
8400,Hot Head Glass,8400
8401,"Linecraft, Incorporated",8401
8402,"Gefen Publishing House, Ltd",8402
8403,Salusa Glassworks,8403
8404,Van Nostrand Reinhold (Trade),8404
8405,Leisure Arts@ Inc,8405
8406,Books Americana,8406
8407,Lebhar-Friedman,8407
8408,Peoples Medical Society,8408
8409,Americana Pub Inc,8409
8410,Eastern Acorn Press,8410
8411,Benedict Lust Publications,8411
8412,Telegraph Books,8412
8413,Digital Scanning,8413
8414,Covey,8414
8415,Superintendent of Documents,8415
8416,Metropolitan Museum of Art,8416
8417,Beautiful Beads,8417
8418,Barbara L Grainger,8418
8419,Hammond World Atlas Corporation,8419
8420,Shorey Pubns,8420
8421,"Collectors Reprints, Inc.",8421
8422,Originals by Ellsworth E,8422
8423,Interstellar Publishing Company,8423
8424,Golden Hands Press,8424
8425,E.E. Sinclair,8425
8426,Gem Guides Book Company,8426
8427,Helwig Industries Llc,8427
8428,Arno Press; distributed by Crown Publishers,8428
8429,Gemstone Press,8429
8430,Promenade Pub,8430
8431,Bourget Bros,8431
8432,Currency Press,8432
8433,Unicorn Pub. House,8433
8434,World Publications Inc.,8434
8435,Sun Books,8435
8436,Osprey,8436
8437,New York Zoetrope,8437
8438,White Mane Pub,8438
8439,"Dodd, Mead &amp; Co",8439
8440,E. Darack Photography,8440
8441,Scientific American Library,8441
8442,The Happy Heretic,8442
8443,LP Publications,8443
8444,Curbside Pr,8444
8445,Blackstaff Pr,8445
8446,Streetbeat Publications,8446
8447,Synapse-Centurion,8447
8448,Heath,8448
8449,Harper Colophon Books,8449
8450,Oh ! Ã?Â?ditions,8450
8451,B. Adams,8451
8452,Cat's-paw Press,8452
8453,Jest Press,8453
8454,Upper Access Book Pub,8454
8455,Texas A&amp;M University Press,8455
8456,Shearer Publishing,8456
8457,State House Press,8457
8458,Pumpkin House Press,8458
8459,Puddin Head Pr,8459
8460,Straight Arrow Books,8460
8461,"Seven Arrows Publishing, Inc.",8461
8462,Hayward Books,8462
8463,Ecotrust,8463
8464,Bertrand Editora,8464
8465,Oesch,8465
8466,Helga M. Rogers,8466
8467,Redbird Productions,8467
8468,Knaur,8468
8469,William B Eerdmans Pub Co,8469
8470,Pacifica Press (CA),8470
8471,Lost Light Books,8471
8472,Soho Crime,8472
8473,Imago Books,8473
8474,Univ Of Queensland Press,8474
8475,Greenwich Pr Ltd,8475
8476,New Leaf Distributors,8476
8477,Darlene F. Cobb,8477
8478,Gematext,8478
8479,Starlight Writer Publications,8479
8480,Yerba Buena Press,8480
8481,Wintersun Pr,8481
8482,Txertoa,8482
8483,Caja de Ahorros Municipal de San SebastiÃ¡n,8483
8484,Caja de Ahorros Provincial de GuipÃºzcoa,8484
8485,Elkar,8485
8486,ELKAR,8486
8487,Springer-Verlag Berlin Heidelberg,8487
8488,Pearson Education UK,8488
8489,Edinburgh Univ ersity Press,8489
8490,Univ of Minnesota Pr (Tx),8490
8491,Ohio Univ Pr,8491
8492,Lerner Publications,8492
8493,Ramsey County Historical Society,8493
8494,Servant Ministries,8494
8495,How To Books,8495
8496,Knightsbridge Pub Co Trade,8496
8497,Reader's Digest Press : distributed by Dutton,8497
8498,S. Greene Press,8498
8499,Viking Kestrel,8499
8500,Gareth Stevens Pub,8500
8501,Ungar,8501
8502,Bernard H Hamel,8502
8503,Mots et Cie,8503
8504,Ecole des loisirs,8504
8505,Gallimard Ltd,8505
8506,Etc/Tiprod,8506
8507,Mystic River Ink,8507
8508,Causeway Press,8508
8509,Fourth Estate Classic House,8509
8510,Indian Head Books,8510
8511,Hidden Springs Pr,8511
8512,H.J. Kramer Book/New World Library,8512
8513,Foley Publishing Company,8513
8514,Viatoris Communications,8514
8515,American Health Press,8515
8516,Argus Publishing,8516
8517,Donington Press Ltd Inc,8517
8518,Vegetarian Resource Group,8518
8519,L'Arche,8519
8520,Kestrel Publications (OH),8520
8521,Prop Pub Juv,8521
8522,Cimarron Books,8522
8523,Over My Dead Body! Books,8523
8524,J &amp; K Pub,8524
8525,Warren Gorham &amp; Lamont,8525
8526,Unbounded Publications,8526
8527,Mcphee Gribble Publish Pty Ltd,8527
8528,Flambard Press,8528
8529,"Amped Radio, Inc., DBA Amped Media",8529
8530,"Dandelion Books, LLC",8530
8531,Collins Publishers,8531
8532,Monte Sano Publishing,8532
8533,Mayfield Pub. Co,8533
8534,Nightingale-Conant,8534
8535,Crowswing Books,8535
8536,Horizon Distributors,8536
8537,Bowling Green University Popular Press,8537
8538,Fandata Computer Services,8538
8539,David Olin Tullis,8539
8540,Times Business,8540
8541,Yes! Books,8541
8542,Gaming Books Intl,8542
8543,"M. Joseph, published by the Penguin Book group",8543
8544,MQ Publications Ltd,8544
8545,Bantam Books of Canada Ltd,8545
8546,Prosperity Publishing,8546
8547,Brook Street Press,8547
8548,HBI,8548
8549,Perelman Pioneer Company,8549
8550,AAA,8550
8551,Crimson Light Books,8551
8552,Phoenix Publishing Inc,8552
8553,Galde Press,8553
8554,Readers International,8554
8555,Tandem Press,8555
8556,W.H. Freeman,8556
8557,Charles E Tuttle Co,8557
8558,Dartmouth Publishing Group,8558
8559,Everest De Ediciones Y Distribucion,8559
8560,American Value Tales,8560
8561,Paddington Press,8561
8562,Chatto Windus,8562
8563,Reed MM Ito,8563
8564,Illumination Arts Publishing Company,8564
8565,Freelance Communications,8565
8566,Two Dog Press,8566
8567,Daughters of st Paul,8567
8568,O. Nelson,8568
8569,Lighthouse Publishing Group,8569
8570,Galilee Trade,8570
8571,Talman Co*out Of Business,8571
8572,Church of Jesus Christ of,8572
8573,Oreilly &amp; Associates Inc,8573
8574,Huntington House Publishers,8574
8575,Reader's Digest Press : distributed by McGraw-Hill,8575
8576,Lilian Barber Press,8576
8577,Pulp Books,8577
8578,11/9 Publishing,8578
8579,Kristina DeVary,8579
8580,Adv Films - ADV MANGA,8580
8581,Tuttle C E Co Inc,8581
8582,Goofy Foot Press,8582
8583,Union Square Press,8583
8584,"West End Games, Inc.",8584
8585,Settle Press,8585
8586,Imprint,8586
8587,Saint Lucie Press,8587
8588,Edward Arnold,8588
8589,Boston America Corporation,8589
8590,Alfred A Knopf Inc,8590
8591,Boardroom Books,8591
8592,Reuters Books,8592
8593,Jerry Baker,8593
8594,Watts,8594
8595,Troubador Press,8595
8596,Personnel Decisions Inc,8596
8597,"Mount Vernon Ladies Association of the Union,",8597
8598,"Wiley, John Sons",8598
8599,Rebel Pub. House,8599
8600,Columba Press,8600
8601,"Gangaji Foundation, the",8601
8602,Stars End Creations,8602
8603,Quebec Amerique,8603
8604,Ulysses Travel Guides,8604
8605,Scala Publishers,8605
8606,Village East Books,8606
8607,RÃ©union des MusÃ©es nationaux,8607
8608,Wasteland Press,8608
8609,Sheed Andrews &amp; McMeel,8609
8610,Red Rose Publications,8610
8611,Veritas Pr,8611
8612,"Pritchett &amp; Hull Associates, Incorporated",8612
8613,Ward Lock Limited.,8613
8614,Di Capua,8614
8615,Hogarth,8615
8616,Winston Press,8616
8617,Dedalus Press,8617
8618,G. Wright,8618
8619,Futura,8619
8620,International Thomson Publishing Services Ltd,8620
8621,W B Saunders,8621
8622,BBC Publications,8622
8623,C. Holloway Books,8623
8624,National Press Publications,8624
8625,Windsor Publications,8625
8626,Pilgrim Press,8626
8627,Meadowland Books,8627
8628,See Sharp Press,8628
8629,Federal Point Publishing,8629
8630,Henry Holt,8630
8631,Sources of Hope Pub,8631
8632,Panther Books Ltd,8632
8633,F C &amp; A Pub,8633
8634,Canterbury Press,8634
8635,Lolfa,8635
8636,Murray,8636
8637,219 Press,8637
8638,Candlewick Press,8638
8639,Tom Stacey Ltd,8639
8640,Distributed in the U.S.A. by Peterson's Guides,8640
8641,Vista Publishing (MN),8641
8642,Letts Educational Ltd,8642
8643,Macdonald and Co,8643
8644,Distributed by WHS Distributors,8644
8645,Random House (P),8645
8646,CRC Press,8646
8647,Stairwell Press,8647
8648,Methuen Children's Books,8648
8649,Star Bright Books,8649
8650,Ulmer (Eugen),8650
8651,Los Angeles County Museum,8651
8652,Farming Press Limited,8652
8653,Fount Paperbacks,8653
8654,Invisible College Press,8654
8655,Bard,8655
8656,Marino Schechter Writings,8656
8657,Hermes 2,8657
8658,Parabola Books,8658
8659,Craftsman Book Co,8659
8660,Greentree Publishing (AZ),8660
8661,Roundtable Publishing,8661
8662,Jupitalia Productions,8662
8663,Terrace Books,8663
8664,Graded Press,8664
8665,Sutton Publishing+ltd,8665
8666,John Bevere Ministries,8666
8667,Broadman/holman,8667
8668,Chosen Books Pub. Co,8668
8669,Larousse Kingfisher+chambers,8669
8670,Multnomah@ Press,8670
8671,Schrimer Books,8671
8672,Belin,8672
8673,Caribe Betania,8673
8674,Macro Books,8674
8675,Dawn Pubns,8675
8676,Write Source,8676
8677,Math Solutions Publications,8677
8678,Vermont Institute of Natural Sciences,8678
8679,Fearon Teacher AIDS,8679
8680,Morrow Junior Books,8680
8681,NewburyHouse,8681
